"variable" "activity_name" "subject_id" "mean(value)"
"fBodyBodyGyroMag" "WALKING" 7 -0.192909765467895
"fBodyBodyGyroMag" "WALKING" 8 -0.301241848645833
"fBodyBodyGyroMag" "WALKING" 9 -0.513797480384615
"fBodyBodyGyroMag" "WALKING" 10 -0.412616909622642
"fBodyBodyGyroMag" "WALKING" 11 -0.610222628813559
"fBodyBodyGyroMag" "WALKING" 12 -0.442503784
"fBodyBodyGyroMag" "WALKING" 13 -0.267472373877193
"fBodyBodyGyroMag" "WALKING" 14 -0.311386449661017
"fBodyBodyGyroMag" "WALKING" 15 -0.489166383703704
"fBodyBodyGyroMag" "WALKING" 16 -0.669228540784314
"fBodyBodyGyroMag" "WALKING" 17 -0.518618058688525
"fBodyBodyGyroMag" "WALKING" 18 -0.620331394285714
"fBodyBodyGyroMag" "WALKING" 19 -0.0952460452365385
"fBodyBodyGyroMag" "WALKING" 20 -0.0520065599062745
"fBodyBodyGyroMag" "WALKING" 21 -0.409516081153846
"fBodyBodyGyroMag" "WALKING" 22 -0.438378722826087
"fBodyBodyGyroMag" "WALKING" 23 0.185078207383051
"fBodyBodyGyroMag" "WALKING" 24 -0.534509163793103
"fBodyBodyGyroMag" "WALKING" 25 -0.562733252702703
"fBodyBodyGyroMag" "WALKING" 26 -0.551927613050847
"fBodyBodyGyroMag" "WALKING" 27 -0.519451704035088
"fBodyBodyGyroMag" "WALKING" 28 -0.514602424814815
"fBodyBodyGyroMag" "WALKING" 29 -0.416817853396226
"fBodyBodyGyroMag" "WALKING" 30 -0.358344356
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 1 -0.185720285744898
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 2 -0.320838543553191
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 3 -0.332376629371429
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 4 -0.429213369555556
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 5 -0.349338414731915
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 6 -0.0143735434
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 7 -0.255045057404255
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 8 -0.00036272967368421
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 9 -0.347540226666667
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 10 -0.312347510289474
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 11 -0.456170108913043
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 12 -0.344938419969565
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 13 -0.206121707212766
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 14 -0.0787568406777778
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 15 -0.373898631190476
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 16 -0.488253939574468
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 17 -0.40943875826087
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 18 -0.604735414363636
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 19 0.203979764835897
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 20 -0.100566103524444
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 21 -0.406392284444444
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 22 -0.338417326388889
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 23 0.150825734842593
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 24 -0.374298686727273
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 25 -0.485763582068966
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 26 -0.3345099466
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 27 -0.359113724772727
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 28 -0.223354793921739
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 29 -0.381459881875
"fBodyBodyGyroMag" "WALKING_DOWNSTAIRS" 30 -0.356772347348871
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 1 -0.325961457396226
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 2 -0.450612184791667
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 3 -0.514211583728814
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 4 -0.575794072115385
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 5 -0.392564530851064
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 6 -0.230627015078431
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 7 -0.533982945882353
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 8 -0.229610952609756
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 9 -0.531482693877551
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 10 -0.265371689148936
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 11 -0.55009966
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 12 -0.594032515192308
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 13 -0.485477308909091
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 14 0.0488588668185185
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 15 -0.45369356625
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 16 -0.630546675490196
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 17 -0.504066956875
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 18 -0.654029089310345
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 19 -0.28884026785
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 20 -0.286627716823529
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 21 -0.475369886808511
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 22 -0.369902
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 23 -0.380388292223529
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 24 -0.564664994745763
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 25 -0.567153469846154
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 26 -0.556084778181818
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 27 -0.607667730196078
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 28 -0.534835409607843
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 29 -0.357213897032653
"fBodyBodyGyroMag" "WALKING_UPSTAIRS" 30 -0.449150735076923
"fBodyGyro-X" "LAYING" 1 -0.850249174586
"fBodyGyro-X" "LAYING" 2 -0.9864311425
"fBodyGyro-X" "LAYING" 3 -0.970167262903226
"fBodyGyro-X" "LAYING" 4 -0.967203736481482
"fBodyGyro-X" "LAYING" 5 -0.975797491730769
"fBodyGyro-X" "LAYING" 6 -0.935439769649123
"fBodyGyro-X" "LAYING" 7 -0.953684547692308
"fBodyGyro-X" "LAYING" 8 -0.957903886111111
"fBodyGyro-X" "LAYING" 9 -0.930297921
"fBodyGyro-X" "LAYING" 10 -0.953793912068965
"fBodyGyro-X" "LAYING" 11 -0.97618747122807
"fBodyGyro-X" "LAYING" 12 -0.9566538865
"fBodyGyro-X" "LAYING" 13 -0.96946349
"fBodyGyro-X" "LAYING" 14 -0.949959040588235
"fBodyGyro-X" "LAYING" 15 -0.955413596111111
"fBodyGyro-X" "LAYING" 16 -0.975892407428571
"fBodyGyro-X" "LAYING" 17 -0.971949211126761
"fBodyGyro-X" "LAYING" 18 -0.992436927692308
"fBodyGyro-X" "LAYING" 19 -0.974196217590361
"fBodyGyro-X" "LAYING" 20 -0.982619403529412
"fBodyGyro-X" "LAYING" 21 -0.973410473
"fBodyGyro-X" "LAYING" 22 -0.95336692
"fBodyGyro-X" "LAYING" 23 -0.979676078055556
"fBodyGyro-X" "LAYING" 24 -0.976570564027778
"fBodyGyro-X" "LAYING" 25 -0.890517539315068
"fBodyGyro-X" "LAYING" 26 -0.988386324868421
"fBodyGyro-X" "LAYING" 27 -0.987028539054054
"fBodyGyro-X" "LAYING" 28 -0.946804234625
"fBodyGyro-X" "LAYING" 29 -0.99312260884058
"fBodyGyro-X" "LAYING" 30 -0.971789052714286
"fBodyGyro-X" "SITTING" 1 -0.976161464042553
"fBodyGyro-X" "SITTING" 2 -0.982621389565217
"fBodyGyro-X" "SITTING" 3 -0.957550637692308
"fBodyGyro-X" "SITTING" 4 -0.9605896358
"fBodyGyro-X" "SITTING" 5 -0.957117251818182
"fBodyGyro-X" "SITTING" 6 -0.939671400545455
"fBodyGyro-X" "SITTING" 7 -0.9436317575
"fBodyGyro-X" "SITTING" 8 -0.982200309782609
"fBodyGyro-X" "SITTING" 9 -0.950315237
"fBodyGyro-X" "SITTING" 10 -0.986477363333333
"fBodyGyro-X" "SITTING" 11 -0.985106875471698
"fBodyGyro-X" "SITTING" 12 -0.968528985294118
"fBodyGyro-X" "SITTING" 13 -0.983218202857143
"fBodyGyro-X" "SITTING" 14 -0.978577117592593
"fBodyGyro-X" "SITTING" 15 -0.986152580338983
"fBodyGyro-X" "SITTING" 16 -0.978632856956522
"fBodyGyro-X" "SITTING" 17 -0.98841106765625
"fBodyGyro-X" "SITTING" 18 -0.989961500350877
"fBodyGyro-X" "SITTING" 19 -0.981743664931507
"fBodyGyro-X" "SITTING" 20 -0.969913284393939
"fBodyGyro-X" "SITTING" 21 -0.984893559764706
"fBodyGyro-X" "SITTING" 22 -0.977266731129032
"fBodyGyro-X" "SITTING" 23 -0.977149986617647
"fBodyGyro-X" "SITTING" 24 -0.985676523823529
"fBodyGyro-X" "SITTING" 25 -0.988002552461538
"fBodyGyro-X" "SITTING" 26 -0.990144882307692
"fBodyGyro-X" "SITTING" 27 -0.987207904714286
"fBodyGyro-X" "SITTING" 28 -0.973724326388889
"fBodyGyro-X" "SITTING" 29 -0.988393569
"fBodyGyro-X" "SITTING" 30 -0.987034626451613
"fBodyGyro-X" "STANDING" 1 -0.986386786037736
"fBodyGyro-X" "STANDING" 2 -0.967037112037037
"fBodyGyro-X" "STANDING" 3 -0.901282267540984
"fBodyGyro-X" "STANDING" 4 -0.905464161964286
"fBodyGyro-X" "STANDING" 5 -0.909661802321429
"fBodyGyro-X" "STANDING" 6 -0.931612384385965
"fBodyGyro-X" "STANDING" 7 -0.938121637735849
"fBodyGyro-X" "STANDING" 8 -0.969677435925926
"fBodyGyro-X" "STANDING" 9 -0.916974437555556
"fBodyGyro-X" "STANDING" 10 -0.924005912954545
"fBodyGyro-X" "STANDING" 11 -0.978301717234043
"fBodyGyro-X" "STANDING" 12 -0.890292711147541
"fBodyGyro-X" "STANDING" 13 -0.957154108421053
"fBodyGyro-X" "STANDING" 14 -0.957111767
"fBodyGyro-X" "STANDING" 15 -0.950380286226415
"fBodyGyro-X" "STANDING" 16 -0.973157351666667
"fBodyGyro-X" "STANDING" 17 -0.980696264102564
"fBodyGyro-X" "STANDING" 18 -0.964428926438356
"fBodyGyro-X" "STANDING" 19 -0.947865639178082
"fBodyGyro-X" "STANDING" 20 -0.881019424794521
"fBodyGyro-X" "STANDING" 21 -0.956989964269663
"fBodyGyro-X" "STANDING" 22 -0.917018098571429
"fBodyGyro-X" "STANDING" 23 -0.947510436323529
"fBodyGyro-X" "STANDING" 24 -0.958540187246377
"fBodyGyro-X" "STANDING" 25 -0.96807852527027
"fBodyGyro-X" "STANDING" 26 -0.969364268513514
"fBodyGyro-X" "STANDING" 27 -0.970149628875
"fBodyGyro-X" "STANDING" 28 -0.880426103164557
"fBodyGyro-X" "STANDING" 29 -0.974485449538462
"fBodyGyro-X" "STANDING" 30 -0.915742855084746
"fBodyGyro-X" "WALKING" 1 -0.339032197115789
"fBodyGyro-X" "WALKING" 2 -0.429713536101695
"fBodyGyro-X" "WALKING" 3 -0.437845763793103
"fBodyGyro-X" "WALKING" 4 -0.373384540666667
"fBodyGyro-X" "WALKING" 5 -0.372668749642857
"fBodyGyro-X" "WALKING" 6 -0.239650710533333
"fBodyGyro-X" "WALKING" 7 -0.318395104666667
"fBodyGyro-X" "WALKING" 8 -0.102063053808333
"fBodyGyro-X" "WALKING" 9 -0.383676120961538
"fBodyGyro-X" "WALKING" 10 -0.277913780754717
"fBodyGyro-X" "WALKING" 11 -0.514753307627119
"fBodyGyro-X" "WALKING" 12 -0.4019759318
"fBodyGyro-X" "WALKING" 13 -0.192856474047368
"fBodyGyro-X" "WALKING" 14 -0.508595851864407
"fBodyGyro-X" "WALKING" 15 -0.253399360296296
"fBodyGyro-X" "WALKING" 16 -0.59574648627451
"fBodyGyro-X" "WALKING" 17 -0.40771670852459
"fBodyGyro-X" "WALKING" 18 -0.609673434464286
"fBodyGyro-X" "WALKING" 19 0.228142361865385
"fBodyGyro-X" "WALKING" 20 -0.0936248686019608
"fBodyGyro-X" "WALKING" 21 -0.246657382884615
"fBodyGyro-X" "WALKING" 22 -0.144648652152174
"fBodyGyro-X" "WALKING" 23 -0.337619203050847
"fBodyGyro-X" "WALKING" 24 -0.468295081206897
"fBodyGyro-X" "WALKING" 25 -0.411909719594595
"fBodyGyro-X" "WALKING" 26 -0.368112905762712
"fBodyGyro-X" "WALKING" 27 -0.498017935263158
"fBodyGyro-X" "WALKING" 28 -0.374681071666667
"fBodyGyro-X" "WALKING" 29 -0.431490048490566
"fBodyGyro-X" "WALKING" 30 -0.374440300461538
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 1 -0.352449631363265
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 2 -0.145775970406383
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 3 -0.129066574295918
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 4 -0.240298893435556
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 5 -0.295345101425532
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 6 0.0633716052854167
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 7 -0.33930147
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 8 -0.130740445236842
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 9 -0.325042890904762
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 10 -0.214350280079211
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 11 -0.318777012804348
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 12 -0.178856167345652
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 13 -0.319677124659574
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 14 -0.295315541666667
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 15 -0.22735956545
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 16 -0.420844008625532
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 17 -0.316412962967391
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 18 -0.489232274509091
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 19 0.474962448333333
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 20 -0.0629572600911111
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 21 -0.366748752888889
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 22 -0.0954349339722222
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 23 -0.214730713222222
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 24 -0.272469211854545
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 25 -0.217799723931034
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 26 -0.12591815458
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 27 -0.2966286115
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 28 -0.0299969963043478
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 29 -0.18941800145
"fBodyGyro-X" "WALKING_DOWNSTAIRS" 30 -0.263061628069355
"fBodyGyro-X" "WALKING_UPSTAIRS" 1 -0.492611667924528
"fBodyGyro-X" "WALKING_UPSTAIRS" 2 -0.331643577458333
"fBodyGyro-X" "WALKING_UPSTAIRS" 3 -0.378216681762712
"fBodyGyro-X" "WALKING_UPSTAIRS" 4 -0.3710689925
"fBodyGyro-X" "WALKING_UPSTAIRS" 5 -0.263615096246809
"fBodyGyro-X" "WALKING_UPSTAIRS" 6 -0.115065008156863
"fBodyGyro-X" "WALKING_UPSTAIRS" 7 -0.383889342745098
"fBodyGyro-X" "WALKING_UPSTAIRS" 8 -0.240260761682927
"fBodyGyro-X" "WALKING_UPSTAIRS" 9 -0.313941631326531
"fBodyGyro-X" "WALKING_UPSTAIRS" 10 -0.218524716912766
"fBodyGyro-X" "WALKING_UPSTAIRS" 11 -0.471782782222222
"fBodyGyro-X" "WALKING_UPSTAIRS" 12 -0.426360331538462
"fBodyGyro-X" "WALKING_UPSTAIRS" 13 -0.482113007636364
"fBodyGyro-X" "WALKING_UPSTAIRS" 14 -0.441048358648148
"fBodyGyro-X" "WALKING_UPSTAIRS" 15 -0.361096856875
"fBodyGyro-X" "WALKING_UPSTAIRS" 16 -0.53239971627451
"fBodyGyro-X" "WALKING_UPSTAIRS" 17 -0.416223018291667
"fBodyGyro-X" "WALKING_UPSTAIRS" 18 -0.59232371
"fBodyGyro-X" "WALKING_UPSTAIRS" 19 -0.194485509535
"fBodyGyro-X" "WALKING_UPSTAIRS" 20 -0.372684353921569
"fBodyGyro-X" "WALKING_UPSTAIRS" 21 -0.446974007021277
"fBodyGyro-X" "WALKING_UPSTAIRS" 22 -0.19545699252381
"fBodyGyro-X" "WALKING_UPSTAIRS" 23 -0.430239229235294
"fBodyGyro-X" "WALKING_UPSTAIRS" 24 -0.503188684915254
"fBodyGyro-X" "WALKING_UPSTAIRS" 25 -0.476144998846154
"fBodyGyro-X" "WALKING_UPSTAIRS" 26 -0.427686570727273
"fBodyGyro-X" "WALKING_UPSTAIRS" 27 -0.544369229411765
"fBodyGyro-X" "WALKING_UPSTAIRS" 28 -0.403636283921569
"fBodyGyro-X" "WALKING_UPSTAIRS" 29 -0.260519290404082
"fBodyGyro-X" "WALKING_UPSTAIRS" 30 -0.488039003123077
"fBodyGyro-Y" "LAYING" 1 -0.9521914948
"fBodyGyro-Y" "LAYING" 2 -0.983321635416667
"fBodyGyro-Y" "LAYING" 3 -0.978099682258065
"fBodyGyro-Y" "LAYING" 4 -0.972187839074074
"fBodyGyro-Y" "LAYING" 5 -0.978249645769231
"fBodyGyro-Y" "LAYING" 6 -0.941771544385965
"fBodyGyro-Y" "LAYING" 7 -0.957570207692308
"fBodyGyro-Y" "LAYING" 8 -0.957411160185185
"fBodyGyro-Y" "LAYING" 9 -0.9345796594
"fBodyGyro-Y" "LAYING" 10 -0.954670034482759
"fBodyGyro-Y" "LAYING" 11 -0.982640271929825
"fBodyGyro-Y" "LAYING" 12 -0.95256172
"fBodyGyro-Y" "LAYING" 13 -0.968689729193548
"fBodyGyro-Y" "LAYING" 14 -0.938087898235294
"fBodyGyro-Y" "LAYING" 15 -0.964310893611111
"fBodyGyro-Y" "LAYING" 16 -0.976092920571429
"fBodyGyro-Y" "LAYING" 17 -0.973669098591549
"fBodyGyro-Y" "LAYING" 18 -0.985611171384615
"fBodyGyro-Y" "LAYING" 19 -0.972061003493976
"fBodyGyro-Y" "LAYING" 20 -0.973120029558823
"fBodyGyro-Y" "LAYING" 21 -0.964968005222222
"fBodyGyro-Y" "LAYING" 22 -0.964698258611111
"fBodyGyro-Y" "LAYING" 23 -0.96846913625
"fBodyGyro-Y" "LAYING" 24 -0.966111980277778
"fBodyGyro-Y" "LAYING" 25 -0.946259639315069
"fBodyGyro-Y" "LAYING" 26 -0.983127999342105
"fBodyGyro-Y" "LAYING" 27 -0.986795837297297
"fBodyGyro-Y" "LAYING" 28 -0.9658244555
"fBodyGyro-Y" "LAYING" 29 -0.993696336521739
"fBodyGyro-Y" "LAYING" 30 -0.968170332428571
"fBodyGyro-Y" "SITTING" 1 -0.975838585319149
"fBodyGyro-Y" "SITTING" 2 -0.982100923695652
"fBodyGyro-Y" "SITTING" 3 -0.95617355
"fBodyGyro-Y" "SITTING" 4 -0.9675836478
"fBodyGyro-Y" "SITTING" 5 -0.955460359318182
"fBodyGyro-Y" "SITTING" 6 -0.943857393090909
"fBodyGyro-Y" "SITTING" 7 -0.956678065
"fBodyGyro-Y" "SITTING" 8 -0.97658989
"fBodyGyro-Y" "SITTING" 9 -0.9396930078
"fBodyGyro-Y" "SITTING" 10 -0.986179215555556
"fBodyGyro-Y" "SITTING" 11 -0.98263664490566
"fBodyGyro-Y" "SITTING" 12 -0.963725248823529
"fBodyGyro-Y" "SITTING" 13 -0.982456053877551
"fBodyGyro-Y" "SITTING" 14 -0.969806729814815
"fBodyGyro-Y" "SITTING" 15 -0.979201724745763
"fBodyGyro-Y" "SITTING" 16 -0.96679600173913
"fBodyGyro-Y" "SITTING" 17 -0.98879397953125
"fBodyGyro-Y" "SITTING" 18 -0.988702701403509
"fBodyGyro-Y" "SITTING" 19 -0.968188675753425
"fBodyGyro-Y" "SITTING" 20 -0.964643068787879
"fBodyGyro-Y" "SITTING" 21 -0.979830938
"fBodyGyro-Y" "SITTING" 22 -0.959161754193548
"fBodyGyro-Y" "SITTING" 23 -0.957920288823529
"fBodyGyro-Y" "SITTING" 24 -0.981200181176471
"fBodyGyro-Y" "SITTING" 25 -0.983827801076923
"fBodyGyro-Y" "SITTING" 26 -0.981740793333333
"fBodyGyro-Y" "SITTING" 27 -0.984141119142857
"fBodyGyro-Y" "SITTING" 28 -0.963117633611111
"fBodyGyro-Y" "SITTING" 29 -0.990329245333333
"fBodyGyro-Y" "SITTING" 30 -0.982005883387097
"fBodyGyro-Y" "STANDING" 1 -0.988984455849057
"fBodyGyro-Y" "STANDING" 2 -0.972576152962963
"fBodyGyro-Y" "STANDING" 3 -0.937711157213115
"fBodyGyro-Y" "STANDING" 4 -0.955992945178571
"fBodyGyro-Y" "STANDING" 5 -0.939373524464286
"fBodyGyro-Y" "STANDING" 6 -0.943273146140351
"fBodyGyro-Y" "STANDING" 7 -0.957548671320755
"fBodyGyro-Y" "STANDING" 8 -0.972595487037037
"fBodyGyro-Y" "STANDING" 9 -0.954514301555556
"fBodyGyro-Y" "STANDING" 10 -0.960323800909091
"fBodyGyro-Y" "STANDING" 11 -0.994025488297872
"fBodyGyro-Y" "STANDING" 12 -0.948251856721312
"fBodyGyro-Y" "STANDING" 13 -0.97291308
"fBodyGyro-Y" "STANDING" 14 -0.9508361945
"fBodyGyro-Y" "STANDING" 15 -0.975133868867925
"fBodyGyro-Y" "STANDING" 16 -0.983594244615385
"fBodyGyro-Y" "STANDING" 17 -0.987334041282051
"fBodyGyro-Y" "STANDING" 18 -0.983561159726027
"fBodyGyro-Y" "STANDING" 19 -0.975061671643836
"fBodyGyro-Y" "STANDING" 20 -0.91064914109589
"fBodyGyro-Y" "STANDING" 21 -0.960082591123596
"fBodyGyro-Y" "STANDING" 22 -0.97068244031746
"fBodyGyro-Y" "STANDING" 23 -0.952781164558824
"fBodyGyro-Y" "STANDING" 24 -0.970426493768116
"fBodyGyro-Y" "STANDING" 25 -0.97839988527027
"fBodyGyro-Y" "STANDING" 26 -0.98388591027027
"fBodyGyro-Y" "STANDING" 27 -0.983731873
"fBodyGyro-Y" "STANDING" 28 -0.948160785316456
"fBodyGyro-Y" "STANDING" 29 -0.991586674
"fBodyGyro-Y" "STANDING" 30 -0.945628836949153
"fBodyGyro-Y" "WALKING" 1 -0.103059416434737
"fBodyGyro-Y" "WALKING" 2 -0.55477211220339
"fBodyGyro-Y" "WALKING" 3 -0.561526265344828
"fBodyGyro-Y" "WALKING" 4 -0.688460056666667
"fBodyGyro-Y" "WALKING" 5 -0.513951718392857
"fBodyGyro-Y" "WALKING" 6 -0.341378429473684
"fBodyGyro-Y" "WALKING" 7 -0.151966687436842
"fBodyGyro-Y" "WALKING" 8 -0.259729692333333
"fBodyGyro-Y" "WALKING" 9 -0.436905860576923
"fBodyGyro-Y" "WALKING" 10 -0.345209034528302
"fBodyGyro-Y" "WALKING" 11 -0.593107398474576
"fBodyGyro-Y" "WALKING" 12 -0.4678863378
"fBodyGyro-Y" "WALKING" 13 -0.256213554508772
"fBodyGyro-Y" "WALKING" 14 -0.215894949525424
"fBodyGyro-Y" "WALKING" 15 -0.535422096111111
"fBodyGyro-Y" "WALKING" 16 -0.619731930392157
"fBodyGyro-Y" "WALKING" 17 -0.490166286557377
"fBodyGyro-Y" "WALKING" 18 -0.570898150714286
"fBodyGyro-Y" "WALKING" 19 -0.0973549846596154
"fBodyGyro-Y" "WALKING" 20 0.0310145965868627
"fBodyGyro-Y" "WALKING" 21 -0.371744086730769
"fBodyGyro-Y" "WALKING" 22 -0.501176901956522
"fBodyGyro-Y" "WALKING" 23 0.195569461920339
"fBodyGyro-Y" "WALKING" 24 -0.479841432931034
"fBodyGyro-Y" "WALKING" 25 -0.678750350135135
"fBodyGyro-Y" "WALKING" 26 -0.56182776559322
"fBodyGyro-Y" "WALKING" 27 -0.534724231403509
"fBodyGyro-Y" "WALKING" 28 -0.50468173962963
"fBodyGyro-Y" "WALKING" 29 -0.362232316226415
"fBodyGyro-Y" "WALKING" 30 -0.175900924040154
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 1 -0.0557022524693878
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 2 -0.361913824
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 3 -0.542694164081633
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 4 -0.717545840444444
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 5 -0.382483075106383
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 6 -0.130327465789583
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 7 -0.21444307293617
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 8 0.116090879026316
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 9 -0.312512195452381
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 10 -0.272495710342105
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 11 -0.528254524130435
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 12 -0.420631474130435
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 13 -0.133828886725532
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 14 0.0132082347333333
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 15 -0.402332301666667
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 16 -0.479512983617021
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 17 -0.451126869347826
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 18 -0.641527595090909
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 19 0.147083143564103
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 20 -0.138097945555556
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 21 -0.308879866288889
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 22 -0.525006840277778
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 23 0.328817010088889
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 24 -0.433475431818182
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 25 -0.632916352241379
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 26 -0.44312621
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 27 -0.402132810611364
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 28 -0.217100157608696
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 29 -0.463125032083333
"fBodyGyro-Y" "WALKING_DOWNSTAIRS" 30 -0.348065119677419
"fBodyGyro-Y" "WALKING_UPSTAIRS" 1 -0.319474609056604
"fBodyGyro-Y" "WALKING_UPSTAIRS" 2 -0.488086123958333
